429	314615.706	314980.566	5809529.585	5809985.465	-0.43	32.03
430	314611.536	314995.356	5809554.555	5809952.915	-0.91	55.47
431	314685.346	314972.016	5809537.325	5809864.425	-0.46	12.21
432	314522.046	314996.216	5809544.655	5809975.995	-0.51	19.49
433	314573.496	314924.396	5809519.725	5809976.465	-0.51	33.05
434	314532.896	314925.366	5809612.315	5809987.095	-0.5	64.15
435	314552.616	314945.596	5809516.585	5809998.255	0.34	31.19
436	314517.766	314890.846	5809524.125	5809966.465	2.03	14.46
437	314611.616	314943.806	5809580.765	5809773.375	3.66	54.56
438	314565.176	314934.836	5809537.555	5809980.155	1.23	15.52
439	314619.486	314901.426	5809503.315	5809947.795	-0.97	13.88
440	314542.296	314913.606	5809589.015	5809983.915	-0.52	10.68
441	314523.196	314983.886	5809547.355	5809996.245	-0.5	13.76
442	314500.256	314972.996	5809541.865	5809933.795	-0.5	13.8
443	314505.536	314922.916	5809563.025	5809916.735	1.97	15.16
444	314547.986	314866.626	5809520.925	5809899.775	1.7	31.07
445	314506.306	314944.306	5809547.015	5809980.465	1.36	14.26
446	314669.436	314896.636	5809538.595	5809934.985	1.61	62.89
447	314503.186	314944.236	5809523.235	5809930.615	2.41	10.74
448	314663.386	314999.906	5809587.045	5809972.995	-0.48	30.64
449	314529.916	314954.436	5809584.695	5809978.095	-0.46	9.51
450	314533.226	314947.766	5809511.135	5809978.335	-7.44	11.11
451	314510.686	314904.996	5809535.835	5809960.605	-0.46	61.62
452	314512.346	314988.106	5809529.335	5809984.625	1.6	8.77
453	314577.546	314909.426	5809518.445	5809923.955	-2.19	61.14
454	314525.626	314933.146	5809571.335	5809988.455	-0.5	33.88
455	314536.266	314997.926	5809526.455	5809926.465	-0.52	20.63
456	314500.096	314915.246	5809531.935	5809850.905	-0.39	16.38
457	314605.816	314950.726	5809551.875	5809975.235	-0.48	30.3
458	314504.696	314970.246	5809589.785	5809970.925	-0.44	65.31
459	314551.496	314879.956	5809525.515	5809987.015	1.52	12.76
460	314501.776	314946.456	5809562.025	5809987.385	1.59	41.66
461	314545.006	314948.196	5809587.945	5809877.995	-0.44	62.08
462	314519.496	314883.836	5809538.685	5809955.965	1.71	31.71
463	314530.366	314836.916	5809598.945	5809950.675	1.45	15.56
464	314514.716	314861.176	5809611.075	5809936.115	2.03	73.89
465	314542.356	314921.806	5809507.435	5809959.085	-1.17	8.27
466	314530.096	314876.276	5809605.365	5809962.655	1.56	46.6
467	314573.326	314961.236	5809574.965	5809990.515	1.18	17.25
468	314502.696	314914.386	5809534.595	5809988.895	-1.22	21.42
469	314543.176	314976.526	5809525.365	5809961.385	-0.46	13.31
470	314530.086	314923.906	5809566.815	5809981.395	1.71	36.56
471	314563.026	314994.886	5809508.135	5809979.015	-0.44	17.27
472	314501.316	314931.166	5809512.855	5809982.085	1.85	7.37
473	314500.956	314904.136	5809559.565	5809946.255	1.65	15.38
474	314512.496	314971.116	5809612.485	5809890.645	-0.45	10.28
475	314518.466	314927.856	5809547.165	5809986.245	-0.49	9.63
476	314558.576	314979.096	5809501.265	5809966.445	-0.39	21.59
477	314505.946	314933.446	5809521.355	5809984.015	-0.48	13.62
478	314525.016	314962.996	5809545.095	5809979.405	2.05	42.93
479	314591.136	314957.106	5809538.795	5809873.995	1.43	17.37
480	314531.916	314952.906	5809550.575	5809980.595	-0.47	7.37
481	314526.286	314948.016	5809508.395	5809849.625	-0.44	38.59
482	314504.096	314894.006	5809556.525	5809938.015	1.56	31.38
483	314502.586	314845.416	5809586.885	5809975.585	1.75	13.64
484	314515.266	314916.456	5809557.615	5809961.575	2.14	14.81
485	314585.156	314982.786	5809563.245	5809892.195	-0.49	6.93
486	314516.936	314981.026	5809526.705	5809992.665	-0.5	16.36
487	314527.586	314962.136	5809534.285	5809990.365	-0.56	16.27
488	314519.516	314947.136	5809593.885	5809950.955	-0.47	122.23
489	314552.886	314896.046	5809529.375	5809990.885	0.62	42.84
490	314596.386	314962.566	5809511.925	5809943.305	-0.46	17.91
491	314516.396	314957.366	5809545.255	5809936.765	-2.16	28.38
492	314500.886	314983.286	5809608.925	5809980.555	-0.49	6.97
493	314556.326	314991.536	5809545.565	5809974.575	-0.28	70.82
494	314508.836	314896.246	5809516.665	5809902.695	0.59	30.65
495	314533.956	314847.416	5809518.775	5809954.015	1.51	16.59
496	314512.386	314862.196	5809506.025	5809862.555	1.68	41.5
497	314502.066	314998.056	5809503.655	5809940.755	-0.45	89.67
498	314507.966	314908.816	5809503.425	5809905.275	1.7	18.6
499	314543.026	314961.276	5809545.425	5809884.965	-0.46	31.79
500	314513.586	314989.696	5809542.015	5809892.985	-0.48	62.7
501	314572.706	314986.016	5809542.545	5809998.845	-0.44	41.83
502	314505.136	314868.296	5809534.355	5809873.145	2.71	45.88
503	314530.106	314987.686	5809519.265	5809905.375	-0.48	12.12
504	314528.546	314984.296	5809509.455	5809852.895	-1.29	21.41
505	314543.806	314871.926	5809529.245	5809992.305	1.66	34.21
506	314502.036	314975.156	5809517.525	5809992.865	-0.47	6.53
507	314552.576	314950.176	5809524.355	5809953.945	1.5	31.48
508	314526.096	314995.036	5809502.205	5809997.735	1.61	9.8
509	314536.016	314976.436	5809566.495	5809975.375	0.27	31.19
510	314548.726	314788.206	5809526.975	5809915.475	1.66	44.84
511	314619.186	314940.606	5809663.035	5809906.465	-0.45	38.7
512	314500.136	314971.916	5809502.275	5809974.995	-0.43	9.68
513	314579.616	314953.776	5809516.065	5809960.205	-0.45	31.48
514	314566.126	314956.016	5809604.795	5809877.165	-0.45	39.62
515	314535.986	314821.566	5809552.045	5809950.625	1.74	16.54
516	314528.876	314986.046	5809522.055	5809931.795	-0.55	62.62
517	314614.646	314963.776	5809511.865	5809999.045	-0.43	13.62
518	314511.266	314952.136	5809517.565	5809910.705	-0.44	94.23
519	314559.306	314897.226	5809535.805	5809940.965	-0.62	32.15
520	314652.916	314997.186	5809557.335	5809963.725	-0.45	31.7
521	314534.666	314995.766	5809501.675	5809892.205	-0.48	18.12
522	314519.956	314989.696	5809549.445	5809969.195	-0.46	27.07
523	314562.336	314962.036	5809576.625	5809911.355	-0.44	13.89
524	314539.296	314997.906	5809568.925	5809994.295	-0.48	20.34
525	314596.986	314885.896	5809595.025	5809908.665	2.05	32.5
526	314574.636	314971.726	5809563.745	5809830.355	-0.47	14.16
527	314567.436	314919.466	5809549.595	5809873.075	1.68	29.03
528	314513.456	314956.236	5809508.275	5809953.965	-0.46	65.15
529	314555.946	314932.496	5809530.625	5809975.645	1.54	98.02
530	314578.626	314968.426	5809604.945	5809972.515	-0.54	26.74
531	314514.626	314947.386	5809539.105	5809991.895	-1.34	43.39
532	314507.136	314982.586	5809525.215	5809998.885	-0.46	6.39
533	314588.996	314968.706	5809535.795	5809986.385	-0.45	6.61
534	314604.986	314985.306	5809511.615	5809932.795	1.83	11.3
535	314576.706	314966.406	5809545.475	5809995.655	-0.44	6.89
536	314681.056	314976.966	5809551.675	5809988.725	1.6	34.38
537	314531.666	314880.556	5809558.695	5809801.745	1.77	31.77
538	314573.956	314969.906	5809557.745	5809829.495	-0.43	31.74
539	314513.506	314892.786	5809525.135	5809945.775	-0.44	15.73
540	314602.096	314977.256	5809518.955	5809852.965	-0.51	24.75
541	314535.816	314885.266	5809552.985	5809989.465	-0.42	31.01
542	314543.556	314914.206	5809522.175	5809979.695	-0.46	28.31
543	314534.496	314910.876	5809540.515	5809909.155	2.24	13.35
544	314526.436	314993.016	5809531.445	5809953.865	-0.49	181.11
545	314558.956	314887.826	5809548.205	5809878.785	1.96	64.82
546	314505.826	314936.036	5809539.745	5809979.785	-0.44	34.75
547	314514.126	314973.266	5809518.315	5809984.235	-0.96	11.41
548	314509.116	314999.006	5809657.125	5809932.685	-0.96	48.45
549	314566.126	314870.446	5809509.395	5809980.395	1.63	27.61
550	314563.166	314893.176	5809561.775	5809925.505	1.81	17.91
551	314565.726	314948.616	5809555.295	5809974.965	-0.45	16.96
552	314533.806	314798.686	5809510.325	5809866.115	1.65	51.09
553	314500.436	314934.546	5809617.755	5809999.095	1.79	32.04
554	314528.916	314974.286	5809550.775	5809829.365	-0.47	28.42
555	314541.556	314887.286	5809516.955	5809976.095	1.43	31.82
556	314521.136	314932.046	5809535.865	5809973.015	1.51	12.32
557	314532.656	314871.296	5809511.745	5809894.605	1.6	14.4
558	314505.186	314866.336	5809533.225	5809980.395	1.69	14.13
559	314501.516	314970.266	5809528.875	5809965.035	-0.38	172.45
560	314551.146	314958.136	5809596.325	5809976.995	-0.45	31.0
561	314556.886	314976.756	5809575.695	5809968.725	-1.17	110.42
562	314516.736	314948.006	5809523.045	5809961.335	-0.45	12.92
563	314539.336	314880.126	5809527.275	5809937.135	1.61	31.14
564	314592.556	314983.566	5809557.405	5809978.465	-0.45	28.86
565	314518.066	314902.356	5809594.985	5809982.375	-0.8	13.82
566	314512.566	314975.706	5809517.925	5809967.165	-0.54	14.74
567	314538.696	314932.216	5809683.435	5809983.515	-0.46	31.75
568	314602.816	314992.266	5809517.305	5809984.265	-0.46	14.87
569	314566.456	314967.406	5809520.475	5809937.515	-0.52	43.25
570	314505.696	314793.256	5809524.965	5809913.625	2.7	12.49
571	314609.656	314874.066	5809531.645	5809945.505	1.57	13.45
572	314530.656	314989.936	5809537.145	5809995.245	-0.43	14.91
573	314563.056	314884.656	5809541.155	5809957.275	1.89	9.1
574	314585.346	314996.286	5809566.075	5809896.635	-0.45	34.7
575	314502.296	314916.646	5809633.745	5809980.175	1.54	6.01
576	314510.336	314994.216	5809600.355	5809998.235	-0.48	15.68
577	314592.356	314838.116	5809569.855	5809972.935	1.38	126.96
578	314504.976	314855.356	5809512.575	5809967.325	1.61	15.37
579	314509.756	314997.996	5809668.875	5809981.635	-0.47	31.78
580	314540.276	314788.216	5809675.505	5809990.205	1.59	65.54
581	314528.846	314927.056	5809542.655	5809900.905	1.47	21.61
582	314568.816	314982.206	5809523.545	5809940.485	-0.44	16.14
583	314573.336	314847.386	5809607.215	5809967.115	1.88	16.26
584	314552.456	314971.546	5809611.185	5809969.095	-0.45	22.69
585	314588.626	314940.006	5809643.835	5809975.355	-0.47	23.36
586	314547.496	314976.336	5809531.005	5809998.505	-0.47	4.78
587	314512.726	314890.596	5809584.625	5809890.585	1.27	42.34
588	314522.576	314890.616	5809501.915	5809911.245	1.59	9.49
589	314525.986	314965.906	5809581.785	5809987.675	-0.45	19.5
590	314551.196	314954.706	5809540.405	5809980.605	1.69	22.33
591	314539.876	314959.076	5809525.705	5809932.885	1.72	52.39
592	314531.446	314989.676	5809574.805	5809973.405	-1.83	147.75
593	314555.606	314873.666	5809559.435	5809969.005	0.16	91.61
594	314728.506	314929.036	5809511.485	5809949.335	-0.46	57.9
595	314543.306	314955.516	5809604.495	5809885.295	-0.46	8.06
596	314565.376	314956.706	5809503.165	5809952.475	1.51	10.48
597	314610.626	314953.216	5809525.235	5809947.795	-0.46	4.19
598	314523.756	314979.336	5809530.415	5809903.005	-0.46	31.38
599	314601.096	314915.506	5809546.195	5809960.055	1.67	31.27
600	314521.386	314933.606	5809543.135	5809959.535	-0.46	62.63
601	314513.406	314997.736	5809520.045	5809953.225	-0.47	18.8
602	314575.646	314905.896	5809619.115	5809984.325	1.66	164.34
603	314516.986	314865.286	5809612.245	5809923.885	1.58	27.0
604	314586.136	314972.336	5809578.115	5809972.955	-0.43	15.15
605	314541.466	314967.216	5809512.435	5809991.935	-0.45	9.87
606	314524.356	314939.226	5809537.525	5809989.135	-0.51	12.21
607	314584.806	314907.466	5809528.805	5809994.575	1.64	23.23
608	314572.276	314999.856	5809529.085	5809869.865	-0.19	64.87
609	314600.266	314921.756	5809525.435	5809921.265	2.3	32.23
610	314565.876	314982.396	5809589.685	5809902.455	-0.44	14.47
611	314550.456	314970.156	5809590.915	5809954.565	-0.72	34.38
612	314583.256	314918.706	5809518.835	5809933.515	-0.52	8.6
613	314581.886	314929.716	5809546.815	5809991.015	-0.49	17.89
614	314505.376	314928.326	5809622.635	5809975.505	-0.47	31.57
615	314549.696	314974.156	5809547.405	5809986.815	-0.94	32.2
616	314526.896	314927.826	5809606.725	5809988.705	1.57	8.37
617	314581.166	314983.306	5809584.055	5809912.055	-0.43	17.19
618	314579.676	314923.926	5809513.815	5809969.565	-0.48	10.91
619	314592.786	314986.996	5809589.385	5809957.725	-0.61	8.42
620	314545.776	314927.416	5809507.235	5809844.265	1.54	63.42
621	314504.126	314864.356	5809540.165	5809994.525	1.71	11.16
622	314518.076	314991.686	5809501.075	5809998.365	1.85	9.96
623	314604.666	314935.376	5809528.345	5809981.405	1.35	31.89
624	314524.296	314982.206	5809546.755	5809938.995	-0.47	54.56
625	314551.886	314956.586	5809638.975	5809961.285	-0.43	119.16
626	314612.066	314923.396	5809525.615	5809959.765	1.7	24.94
627	314525.956	314951.286	5809547.315	5809797.745	2.12	172.13
628	314505.806	314909.386	5809596.005	5809954.915	-0.37	17.27
629	314550.616	314984.486	5809509.905	5809971.205	-1.44	9.25
630	314625.496	314996.796	5809518.775	5809978.605	1.71	15.21
631	314517.206	314968.786	5809505.035	5809923.415	-0.88	9.65
632	314576.226	314982.696	5809538.845	5809942.735	-0.44	18.04
633	314546.386	314910.416	5809508.125	5809868.175	1.69	32.38
634	314517.736	314951.556	5809502.015	5809990.685	-1.08	80.31
635	314583.426	314955.236	5809542.965	5809961.215	-0.5	8.07
636	314597.746	314960.306	5809638.455	5809915.455	-0.47	64.81
637	314509.806	314999.716	5809558.905	5809924.445	-0.48	51.18
638	314619.236	314928.936	5809534.685	5809837.725	2.18	19.22
639	314634.336	314943.736	5809526.555	5809958.385	-0.45	136.68
640	314516.816	314853.726	5809639.845	5809990.195	1.62	11.92
641	314625.116	314965.986	5809548.405	5809904.875	-0.85	14.86
642	314530.796	314910.696	5809564.085	5809909.495	1.47	8.96
643	314539.186	314940.546	5809641.915	5809985.435	-0.46	6.59
644	314620.226	314982.466	5809527.135	5809985.935	-0.57	6.15
645	314506.976	314889.916	5809517.125	5809983.975	-0.43	11.69
646	314558.876	314981.076	5809503.285	5809835.325	-0.67	12.26
647	314525.496	314923.196	5809550.165	5809895.025	-0.48	12.57
648	314500.986	314932.786	5809502.835	5809976.075	-0.46	15.96
649	314527.106	314976.066	5809557.275	5809972.375	-0.45	12.21
650	314584.096	314981.456	5809555.765	5809919.135	-0.46	22.33
651	314518.266	314969.346	5809505.365	5809923.845	-0.62	6.38
652	314542.416	314977.366	5809580.035	5809938.835	-0.44	156.7
653	314526.926	314906.046	5809536.735	5809863.375	1.81	11.87
654	314507.916	314917.256	5809517.175	5809959.645	-0.61	14.57
655	314583.766	314990.266	5809619.725	5809996.165	-0.59	35.89
656	314537.916	314978.796	5809545.665	5809978.555	-0.39	21.25
657	314532.556	314897.346	5809614.735	5809908.245	-0.45	10.49
658	314640.626	314863.486	5809577.025	5809933.775	1.57	118.46
659	314541.746	314889.686	5809515.615	5809965.395	1.93	6.71
660	314604.756	314939.066	5809538.845	5809868.425	-0.47	9.99
661	314555.126	314895.766	5809561.395	5809994.575	-0.53	24.4
662	314503.946	314998.166	5809568.135	5809989.705	-0.49	34.42
663	314539.666	314983.206	5809517.175	5809979.445	-0.45	18.86
664	314617.136	314814.166	5809530.255	5809957.005	1.61	23.26
665	314524.116	314976.776	5809513.915	5809992.295	-0.6	14.76
666	314588.996	314862.746	5809579.835	5809939.395	1.56	46.25
667	314537.686	314880.626	5809551.525	5809945.355	1.74	13.48
668	314539.016	314927.696	5809518.255	5809976.565	-0.51	31.65
669	314577.976	314851.626	5809548.825	5809985.095	1.71	28.81
670	314522.416	314989.426	5809505.765	5809918.075	-0.6	17.38
671	314547.056	314890.916	5809515.685	5809703.805	2.22	43.2
672	314638.136	314986.026	5809500.575	5809949.165	-0.48	22.72
673	314587.956	314955.516	5809535.835	5809972.095	1.45	59.72
674	314557.606	314880.926	5809508.365	5809908.705	2.15	20.54
675	314510.096	314960.096	5809503.995	5809975.335	-0.45	57.0
676	314556.406	314983.406	5809508.155	5809984.695	-0.48	34.87
677	314553.536	314991.756	5809500.415	5809988.705	-0.48	50.83
678	314607.606	314938.296	5809514.285	5809879.505	-0.47	8.84
679	314537.936	314935.826	5809662.715	5809969.705	0.55	16.42
680	314552.586	314959.096	5809530.705	5809988.595	-0.68	21.25
681	314644.346	314997.666	5809501.465	5809935.975	-0.49	5.02
682	314546.886	314911.186	5809575.715	5809961.465	1.61	21.13
683	314539.646	314955.646	5809550.665	5809975.205	1.56	15.11
684	314590.356	314849.836	5809542.715	5809932.325	1.42	42.72
685	314659.226	314990.556	5809505.375	5809851.335	-0.45	14.68
686	314556.006	314880.006	5809541.945	5809938.005	1.63	11.74
687	314538.706	314889.136	5809585.585	5809872.195	1.7	60.56
688	314558.686	314960.556	5809583.165	5809986.275	-0.45	7.96
689	314523.996	314937.446	5809587.215	5809919.385	-0.75	29.74
690	314513.896	314930.986	5809560.315	5809917.335	-0.48	16.79
691	314598.396	314992.266	5809542.895	5809997.735	-0.45	7.92
692	314535.636	314938.366	5809500.375	5809974.635	-0.45	17.85
693	314505.306	314915.566	5809555.215	5809989.055	1.39	23.73
694	314549.456	314931.356	5809529.855	5809875.305	1.54	32.9
695	314571.426	314930.496	5809613.425	5809943.625	-0.48	31.14
696	314602.316	314992.036	5809579.825	5809983.705	-0.45	58.87
697	314541.446	314992.476	5809527.655	5809969.295	1.59	50.04
698	314520.646	314969.316	5809544.995	5809982.385	-0.44	17.27
699	314507.266	314885.166	5809605.395	5809994.375	-0.43	6.46
700	314593.306	314844.036	5809575.835	5809922.285	1.45	38.96
701	314596.396	314884.426	5809522.225	5809981.015	1.53	15.46
702	314560.686	314984.816	5809551.145	5809799.735	-0.65	33.56
703	314598.266	314973.046	5809554.965	5809981.185	-0.48	31.75
704	314578.976	314914.706	5809516.155	5809965.715	-0.44	185.69
705	314505.166	314984.036	5809504.845	5809985.995	-0.44	148.93
706	314525.566	314842.526	5809563.035	5809938.935	1.27	31.07
707	314602.416	314989.516	5809536.985	5809986.605	-0.43	13.75
708	314580.436	314935.996	5809573.595	5809980.075	-0.45	13.08
709	314602.916	314917.516	5809500.495	5809890.255	1.58	10.44
710	314536.036	314983.356	5809547.935	5809916.705	-0.45	30.93
711	314538.976	314971.926	5809592.545	5809995.075	-0.43	44.73
712	314509.606	314991.366	5809568.525	5809954.465	-0.5	13.64
713	314558.316	314971.636	5809519.515	5809984.235	-0.44	155.27
714	314548.936	314958.056	5809506.025	5809894.895	-0.44	11.63
715	314516.356	314989.026	5809576.465	5809888.985	-0.48	10.86
716	314528.226	314947.716	5809529.695	5809985.265	-0.46	31.84
717	314507.476	314990.626	5809593.085	5809979.365	-0.46	55.91
718	314503.276	314911.546	5809515.765	5809964.875	1.86	40.33
719	314609.366	314950.296	5809581.065	5809951.405	-0.46	42.92
720	314503.886	314943.606	5809530.885	5809963.825	1.68	12.41
721	314552.596	314970.516	5809559.055	5809964.075	-0.44	161.1
722	314530.776	314893.336	5809607.215	5809965.165	1.57	11.56
723	314502.726	314928.986	5809523.095	5809959.245	-0.46	23.44
724	314554.756	314939.096	5809522.945	5809914.865	-0.48	22.4
725	314595.226	314900.866	5809619.535	5809967.235	-2.36	33.99
726	314544.046	314847.996	5809518.785	5809805.745	1.94	43.86
727	314528.116	314829.626	5809511.445	5809874.225	1.72	30.67
728	314519.336	314952.366	5809546.425	5809955.335	1.42	22.68
729	314585.286	314904.756	5809543.965	5809936.585	-0.4	9.7
730	314521.506	314948.646	5809552.645	5809975.015	-0.45	96.31
731	314545.016	314980.476	5809516.505	5809924.425	-0.44	54.46
732	314510.756	314996.796	5809523.695	5809969.855	-0.45	35.6
733	314568.326	314870.636	5809623.745	5809990.285	1.68	55.27
734	314511.916	314930.886	5809518.705	5809986.645	1.81	16.75
735	314595.196	314871.416	5809572.115	5809848.515	1.56	30.94
736	314513.446	314954.096	5809589.615	5809988.865	-0.42	32.01
737	314569.846	314988.906	5809578.515	5809968.955	-0.68	33.01
738	314581.036	314983.116	5809558.495	5809822.995	-0.82	12.03
739	314608.896	314921.136	5809626.515	5809998.885	-0.45	18.4
740	314512.876	314984.236	5809522.675	5809975.465	1.62	13.64
741	314585.566	314992.316	5809502.505	5809947.505	-0.47	23.35
742	314546.396	314848.686	5809660.235	5809928.605	1.56	4.02
743	314506.506	314942.556	5809542.385	5809951.745	-0.8	34.45
744	314541.796	314991.366	5809521.765	5809930.945	-0.47	8.42
745	314559.296	314988.466	5809524.765	5809997.545	1.47	22.6
746	314551.526	314994.526	5809565.935	5809920.955	-0.45	31.02
747	314558.686	314856.896	5809542.855	5809987.885	1.75	34.83
748	314553.326	314931.286	5809509.495	5809977.945	2.43	16.46
749	314519.816	314938.726	5809501.325	5809922.325	-0.55	11.17
750	314574.376	314938.556	5809507.035	5809954.425	1.31	33.34
751	314535.966	314958.546	5809528.545	5809986.415	-0.58	4.33
752	314559.646	314985.386	5809536.505	5809959.125	-0.77	24.28
753	314539.656	314966.276	5809557.195	5809899.985	-0.85	14.0
754	314533.756	314940.916	5809512.775	5809958.505	1.56	59.68
755	314523.496	314925.456	5809508.045	5809932.435	-0.48	119.71
756	314516.376	314911.716	5809673.365	5809995.205	-0.42	9.59
757	314505.206	314881.086	5809513.305	5809926.345	1.92	30.59
758	314529.816	314964.696	5809563.935	5809994.745	-0.43	25.42
759	314540.036	314997.936	5809509.705	5809955.495	-0.45	30.83
760	314505.066	314979.236	5809505.725	5809996.485	-1.3	24.68
761	314509.166	314981.956	5809510.565	5809901.395	-0.45	164.98
762	314555.406	314947.216	5809568.105	5809961.135	-0.46	19.49
763	314505.886	314916.056	5809545.275	5809959.265	1.5	102.73
764	314508.916	314941.216	5809545.875	5809947.675	-0.44	14.54
765	314603.926	314897.906	5809530.845	5809841.385	1.66	177.99
766	314518.446	314948.556	5809587.065	5809876.215	-1.0	11.72
767	314672.596	314966.866	5809547.695	5809932.905	-0.67	64.89
768	314510.616	314766.316	5809509.875	5809922.065	2.32	16.56
769	314536.796	314996.156	5809533.645	5809997.805	-0.49	6.39
770	314517.286	314962.606	5809503.105	5809892.605	-0.45	16.6
771	314534.446	314924.606	5809534.375	5809946.655	-0.44	31.57
772	314531.416	314995.686	5809595.415	5809939.385	-0.46	15.24
773	314535.506	314978.226	5809650.585	5809880.235	-0.44	50.88
774	314507.396	314977.096	5809524.415	5809979.365	-0.6	7.04
775	314532.246	314923.076	5809511.195	5809938.975	1.5	22.62
776	314552.286	314938.946	5809593.885	5809954.645	-0.45	49.33
777	314527.156	314901.946	5809544.585	5809943.955	0.96	27.89
778	314503.286	314967.116	5809514.935	5809950.445	1.57	183.66
779	314684.656	314961.326	5809501.475	5809970.865	-1.05	18.64
780	314586.386	314992.886	5809558.135	5809995.745	-0.45	16.8
781	314507.216	314958.526	5809536.015	5809830.465	-0.32	120.33
782	314573.736	314904.696	5809590.755	5809957.015	-1.14	12.03
783	314540.796	314967.366	5809540.505	5809994.465	1.56	16.97
784	314518.186	314852.036	5809526.455	5809974.575	1.42	10.74
785	314593.846	314967.446	5809552.055	5809961.895	-0.45	15.73
786	314517.046	314903.356	5809554.505	5809964.205	1.77	24.31
787	314536.046	314997.056	5809551.085	5809972.045	-0.47	10.41
788	314512.876	314975.776	5809552.025	5809990.045	-0.54	11.73
789	314517.126	314970.486	5809551.155	5809967.055	-0.46	11.53
790	314502.986	314950.766	5809611.955	5809965.545	-0.46	34.03
791	314516.856	314930.006	5809501.665	5809973.085	1.84	12.56
792	314608.986	314916.396	5809518.105	5809912.095	-0.47	38.16
793	314537.146	314778.156	5809561.785	5809913.985	2.3	33.15
794	314510.586	314972.996	5809564.005	5809887.525	-0.43	35.0
795	314500.016	314939.526	5809519.795	5809925.995	1.4	53.21
796	314533.066	314990.026	5809530.795	5809999.165	-0.48	17.37
797	314540.776	314964.656	5809521.045	5809996.005	-0.46	46.64
798	314525.666	314943.246	5809500.235	5809897.795	-0.45	10.08
799	314554.396	314899.406	5809536.265	5809923.735	1.62	10.39
800	314593.596	314957.556	5809507.475	5809997.005	-0.46	12.86
801	314537.646	314956.976	5809544.085	5809875.485	0.74	31.52
802	314589.066	314946.596	5809515.825	5809989.515	-0.45	62.24
803	314569.356	314985.926	5809596.365	5809970.455	-0.72	26.04
804	314514.516	314929.156	5809578.555	5809953.355	1.63	18.13
805	314574.786	314867.246	5809550.275	5809901.155	1.67	13.53
806	314500.436	314993.246	5809534.775	5809986.245	-0.51	7.82
807	314527.446	314932.506	5809527.745	5809956.475	-0.45	30.67
808	314531.586	314936.476	5809565.155	5809981.765	-0.43	8.48
809	314501.136	314992.896	5809501.595	5809946.465	-0.46	32.09
810	314545.566	314958.706	5809513.905	5809995.145	-0.46	36.5
811	314526.806	314913.156	5809512.695	5809956.925	1.74	29.51
812	314528.626	314958.896	5809669.425	5809944.325	-0.46	63.05
813	314594.086	314995.556	5809506.565	5809966.625	-0.47	26.5
814	314538.556	314963.586	5809533.475	5809917.985	-0.45	112.21
815	314507.086	314940.626	5809520.005	5809881.175	1.6	12.95
816	314544.476	314970.426	5809500.495	5809955.735	-0.47	15.77
817	314513.616	314952.066	5809520.435	5809964.635	1.66	14.21
818	314532.926	314956.306	5809526.545	5809963.615	-2.11	18.87
819	314666.536	314980.026	5809549.055	5809913.765	-0.57	15.48
820	314568.246	314982.886	5809524.365	5809922.875	-0.46	18.28
821	314501.436	314922.516	5809541.765	5809954.295	-0.67	17.14
822	314664.696	314995.546	5809516.505	5809927.235	-2.32	43.83
823	314579.026	314996.806	5809530.655	5809948.545	-0.46	34.15
824	314509.876	314942.966	5809511.485	5809976.585	-0.46	33.46
825	314669.896	314987.366	5809535.775	5809957.135	-0.5	21.61
826	314561.556	314998.546	5809504.385	5809896.805	-0.45	30.97
827	314504.616	314880.596	5809607.885	5809881.025	1.84	31.43
828	314599.606	314939.956	5809629.805	5809986.235	2.09	31.64
829	314524.566	314956.976	5809599.275	5809950.525	-0.45	31.63
830	314594.776	314908.856	5809552.375	5809972.305	1.73	64.59
831	314524.286	314922.406	5809572.895	5809936.695	-0.55	44.88
832	314512.666	314982.636	5809504.975	5809935.575	-0.79	25.83
833	314519.276	314950.896	5809573.495	5809996.185	-0.45	13.41
834	314580.026	314990.016	5809627.825	5809962.335	-0.83	9.83
835	314500.486	314998.536	5809581.115	5809990.865	-0.44	34.78
836	314504.226	314999.726	5809514.555	5809953.565	-0.52	11.51
837	314670.086	314993.826	5809554.175	5809977.045	-0.34	30.74
838	314524.876	314942.026	5809551.155	5809914.215	-0.41	16.35
839	314582.516	314988.826	5809641.885	5809981.005	-0.51	17.08
840	314515.976	314977.156	5809500.355	5809962.105	-0.45	20.18
841	314500.596	314992.986	5809521.495	5809821.655	-0.53	26.54
842	314514.696	314932.706	5809551.655	5809957.295	1.6	52.76
843	314501.846	314950.386	5809608.485	5809973.885	-0.48	64.38
844	314500.456	314998.176	5809561.245	5809960.675	-0.49	12.38
845	314555.326	314911.936	5809529.325	5809963.575	-1.02	24.08
846	314500.416	314780.346	5809526.665	5809878.725	1.67	22.34
847	314521.896	314924.976	5809507.705	5809954.915	1.62	13.73
848	314516.126	314885.186	5809535.205	5809905.055	1.4	26.55
849	314509.426	314905.306	5809639.095	5809984.265	1.62	13.06
850	314548.636	314867.626	5809532.165	5809997.005	1.51	31.13
851	314521.666	314994.986	5809514.025	5809877.405	-0.49	12.32
852	314571.356	314874.836	5809618.245	5809893.905	1.61	42.51
853	314505.106	314932.366	5809591.015	5809846.935	1.64	34.75
854	314525.916	314771.086	5809542.795	5809998.235	1.85	30.85
855	314594.176	314955.436	5809589.785	5809997.125	-0.46	30.98
856	314574.636	314993.666	5809616.125	5809990.455	-0.48	10.04
857	314502.356	314956.316	5809506.455	5809964.405	-0.44	20.69
